region;code;year;type;latitude;longitude;zone_beginning;landmark_settlement;date_beginning;area_beginning;date_end;area_total;area_forest
Ханты-Мансийский автономный округ — Югра;к-783   (60953);2004;Лесные;60.11194444444445;64.96111111111111;Авиационный мониторинг;н.п. Нов.Силава;08.08.2004;25;08.08.2004;25;9
Ханты-Мансийский автономный округ — Югра;к-22   (60954);2004;Лесные;60.36694444444444;65.88611111111112;Авиационный мониторинг;н.п. Шумпавла;08.08.2004;25;08.08.2004;25;4
Ханты-Мансийский автономный округ — Югра;к-619   (60955);2004;Лесные;60.330000000000005;65.65611111111112;Авиационный мониторинг;н.п. Мал.Тап;08.08.2004;25;08.08.2004;25;24
Ханты-Мансийский автономный округ — Югра;к-935   (60958);2004;Лесные;61.29888888888889;63.675;Авиационный мониторинг;н.п. СОВЕТСКИЙ;08.08.2004;27;08.08.2004;27;3
Ханты-Мансийский автономный округ — Югра;к-779   (60960);2004;Лесные;62.33111111111111;68.61888888888888;Авиационный мониторинг;н.п. Бол.Вар;08.08.2004;27;08.08.2004;27;22
Ханты-Мансийский автономный округ — Югра;к-839   (60961);2004;Лесные;62.45888888888889;64.30499999999999;Авиационный мониторинг;н.п. Нерга;08.08.2004;25;08.08.2004;25;2
Ханты-Мансийский автономный округ — Югра;к-101   (60962);2004;Лесные;62.44694444444444;64.23111111111112;Авиационный мониторинг;н.п. Шухтунгорт;08.08.2004;25;08.08.2004;25;24
Ханты-Мансийский автономный округ — Югра;к-1075   (60964);2004;Лесные;63.6;65.88194444444444;Авиационный мониторинг;н.п. Ниж.Тугияны;08.08.2004;25;08.08.2004;25;4
Ханты-Мансийский автономный округ — Югра;к-594   (61140);2004;Лесные;59.89111111111111;65.28999999999999;Авиационный мониторинг;н.п. Верх.Барак;08.08.2004;36;09.08.2004;84;2
Ханты-Мансийский автономный округ — Югра;к-874   (61141);2004;Лесные;61.03694444444445;64.91611111111112;Авиационный мониторинг;н.п. Эхотпавла;08.08.2004;69;08.08.2004;69;17
Ханты-Мансийский автономный округ — Югра;к-588   (61166);2004;Лесные;59.985;65.565;Авиационный мониторинг;н.п. Тайлоково;09.08.2004;50;09.08.2004;132;61
Ханты-Мансийский автономный округ — Югра;к-7   (69460);2004;Лесные;62.995;76.86388888888888;Космический мониторинг 1 уровня (авиационная охрана);н.п. Вынгапуровский;22.08.2004;25;22.08.2004;18;0
Ханты-Мансийский автономный округ — Югра;к-417   (71300);2004;Лесные;62.00194444444445;65.85694444444444;Авиационный мониторинг;н.п.;25.08.2004;55;25.08.2004;55;23
Ханты-Мансийский автономный округ — Югра;к-856   (78032);2004;Лесные;61.51805555555556;76.51611111111112;Авиационный мониторинг;н.п. Чистоборск;12.09.2004;25;15.09.2004;48;16
Ханты-Мансийский автономный округ — Югра;к-97   (78033);2004;Лесные;61.723055555555554;73.69805555555556;Авиационный мониторинг;н.п. ФЕДОРОВСКИЙ;12.09.2004;33;28.09.2004;53;2
Ханты-Мансийский автономный округ — Югра;к-579   (81092);2004;Лесные;60.80305555555555;78.535;Авиационный мониторинг;н.п. Лапчинская;19.09.2004;27;19.09.2004;27;7
Ханты-Мансийский автономный округ — Югра;к-242   (83487);2004;Лесные;61.51805555555556;76.51305555555555;Авиационный мониторинг;н.п. Чистоборск;28.09.2004;25;03.10.2004;47;15
Ханты-Мансийский автономный округ — Югра;к-443   (28969);2004;Нелесные;62.43694444444444;74.34805555555555;Космический мониторинг 2 уровня (неохраняемая терр.);н.п. Ингуягун;06.05.2004;45;06.05.2004;45;0
Ханты-Мансийский автономный округ — Югра;к-990   (33054);2004;Нелесные;59.66194444444445;65.60194444444444;Авиационный мониторинг;н.п. Леушинка;10.05.2004;27;10.05.2004;27;0
Ханты-Мансийский автономный округ — Югра;к-629   (33060);2004;Нелесные;61.19;76.66805555555555;Авиационный мониторинг;н.п.;11.05.2004;42;27.05.2004;238;0
Ханты-Мансийский автономный округ — Югра;к-821   (33900);2004;Нелесные;59.721944444444446;65.95;Авиационный мониторинг;н.п. ЛУГОВОЙ;11.05.2004;25;11.05.2004;25;0
Ханты-Мансийский автономный округ — Югра;к-456   (35411);2004;Нелесные;61.085;72.43111111111112;Авиационный мониторинг;н.п. Чеускино;13.05.2004;30;13.05.2004;30;0
Ханты-Мансийский автономный округ — Югра;к-491   (35447);2004;Нелесные;59.47694444444445;66.84694444444445;Авиационный мониторинг;н.п. Стар.Катыш;13.05.2004;33;13.05.2004;33;0
Ханты-Мансийский автономный округ — Югра;к-973   (35705);2004;Нелесные;61.00388888888889;71.2238888888889;Авиационный мониторинг;н.п. Лемпино;14.05.2004;25;14.05.2004;60;0
Ханты-Мансийский автономный округ — Югра;к-309   (35709);2004;Нелесные;60.45388888888889;64.0961111111111;Авиационный мониторинг;н.п. Этропавла;14.05.2004;33;14.05.2004;88;0
Ханты-Мансийский автономный округ — Югра;к-933   (35711);2004;Нелесные;60.35388888888889;64.14694444444446;Авиационный мониторинг;н.п. Шаим;14.05.2004;47;14.05.2004;80;0
Ханты-Мансийский автономный округ — Югра;к-846   (35712);2004;Нелесные;60.33611111111112;64.11388888888888;Авиационный мониторинг;н.п. Шаим;14.05.2004;30;14.05.2004;30;0
Ханты-Мансийский автономный округ — Югра;к-234   (35713);2004;Нелесные;60.21611111111111;64.55805555555555;Авиационный мониторинг;н.п. Мулымья;14.05.2004;27;14.05.2004;27;0
Ханты-Мансийский автономный округ — Югра;к-344   (35718);2004;Нелесные;59.755;65.8888888888889;Авиационный мониторинг;н.п. ЛУГОВОЙ;14.05.2004;25;14.05.2004;25;0
Ханты-Мансийский автономный округ — Югра;к-73   (35719);2004;Нелесные;59.746944444444445;65.94194444444445;Авиационный мониторинг;н.п. ЛУГОВОЙ;14.05.2004;25;14.05.2004;25;0
Ханты-Мансийский автономный округ — Югра;к-328   (35722);2004;Нелесные;59.68805555555555;65.81694444444445;Авиационный мониторинг;н.п. ЛУГОВОЙ;14.05.2004;25;14.05.2004;54;0
Ханты-Мансийский автономный округ — Югра;к-824   (35723);2004;Нелесные;59.65611111111111;65.92805555555556;Авиационный мониторинг;н.п. МЕЖДУРЕЧЕНСКИЙ;14.05.2004;25;16.05.2004;185;0
Ханты-Мансийский автономный округ — Югра;к-340   (35724);2004;Нелесные;59.64111111111111;65.90111111111112;Авиационный мониторинг;н.п. МЕЖДУРЕЧЕНСКИЙ;14.05.2004;25;14.05.2004;25;0
Ханты-Мансийский автономный округ — Югра;к-160   (36703);2004;Нелесные;59.63;65.88805555555557;Авиационный мониторинг;н.п. МЕЖДУРЕЧЕНСКИЙ;14.05.2004;42;14.05.2004;42;0
Ханты-Мансийский автономный округ — Югра;к-932   (36704);2004;Нелесные;59.66305555555555;65.90194444444445;Авиационный мониторинг;н.п. ЛУГОВОЙ;14.05.2004;42;14.05.2004;42;0
Ханты-Мансийский автономный округ — Югра;к-943   (36771);2004;Нелесные;59.97611111111112;69.84888888888888;Авиационный мониторинг;н.п. Бобровский;14.05.2004;77;14.05.2004;77;0
Ханты-Мансийский автономный округ — Югра;к-431   (36829);2004;Нелесные;61.276944444444446;69.34194444444444;Авиационный мониторинг;н.п. Трудовик;15.05.2004;172;15.05.2004;180;0
Ханты-Мансийский автономный округ — Югра;к-999   (37374);2004;Нелесные;59.96111111111112;65.79305555555555;Авиационный мониторинг;н.п. Тайлоково;15.05.2004;67;15.05.2004;67;0
Ханты-Мансийский автономный округ — Югра;к-546   (37376);2004;Нелесные;59.77611111111111;65.90694444444445;Авиационный мониторинг;н.п. ЛУГОВОЙ;15.05.2004;45;15.05.2004;45;0
Ханты-Мансийский автономный округ — Югра;к-232   (37658);2004;Нелесные;60.33805555555556;69.03611111111111;Авиационный мониторинг;н.п. Алтай;15.05.2004;27;15.05.2004;27;0
Ханты-Мансийский автономный округ — Югра;к-206   (37660);2004;Нелесные;61.06305555555555;69.14611111111111;Авиационный мониторинг;н.п. ХАНТЫ-МАНСИЙСК;15.05.2004;25;15.05.2004;25;0
Ханты-Мансийский автономный округ — Югра;к-374   (37661);2004;Нелесные;61.78388888888889;72.21388888888889;Авиационный мониторинг;н.п. ЛЯНТОРСКИЙ;15.05.2004;25;15.05.2004;25;0
Ханты-Мансийский автономный округ — Югра;к-555   (37703);2004;Нелесные;60.97694444444445;69.2911111111111;Авиационный мониторинг;н.п. Мануилово;15.05.2004;140;15.05.2004;140;0
Ханты-Мансийский автономный округ — Югра;к-24   (37965);2004;Нелесные;61.21194444444445;74.80499999999999;Авиационный мониторинг;н.п. Локосово;16.05.2004;27;16.05.2004;27;0
Ханты-Мансийский автономный округ — Югра;к-193   (37966);2004;Нелесные;61.19694444444444;74.83611111111111;Авиационный мониторинг;н.п. Локосово;16.05.2004;79;16.05.2004;79;0
Ханты-Мансийский автономный округ — Югра;к-897   (37968);2004;Нелесные;60.886944444444445;76.135;Авиационный мониторинг;н.п. Пасол;16.05.2004;27;25.05.2004;191;0
Ханты-Мансийский автономный округ — Югра;к-402   (37969);2004;Нелесные;61.16;74.29694444444445;Авиационный мониторинг;н.п. Пеньковы;16.05.2004;74;16.05.2004;203;0
Ханты-Мансийский автономный округ — Югра;к-356   (37973);2004;Нелесные;61.115;72.55805555555555;Авиационный мониторинг;н.п. НЕФТЕЮГАНСК;16.05.2004;74;20.05.2004;174;0
Ханты-Мансийский автономный округ — Югра;к-708   (37974);2004;Нелесные;61.01111111111111;72.69805555555556;Авиационный мониторинг;н.п. Репьеган;16.05.2004;49;16.05.2004;49;0
Ханты-Мансийский автономный округ — Югра;к-331   (37975);2004;Нелесные;61.05305555555555;72.36194444444443;Авиационный мониторинг;н.п. Чеускино;16.05.2004;25;16.05.2004;25;0
Ханты-Мансийский автономный округ — Югра;к-937   (37977);2004;Нелесные;61.013888888888886;68.88111111111111;Авиационный мониторинг;н.п. САМАРОВО;16.05.2004;55;16.05.2004;219;0
Ханты-Мансийский автономный округ — Югра;к-572   (37979);2004;Нелесные;60.85111111111111;69.7388888888889;Авиационный мониторинг;н.п. Добринский;16.05.2004;25;23.05.2004;372;0
Ханты-Мансийский автономный округ — Югра;к-909   (37980);2004;Нелесные;60.903055555555554;68.9888888888889;Авиационный мониторинг;н.п. ЗАТОН;16.05.2004;54;26.05.2004;464;0
Ханты-Мансийский автономный округ — Югра;к-875   (37981);2004;Нелесные;60.831944444444446;69.46388888888889;Авиационный мониторинг;н.п. Чагинские;16.05.2004;25;16.05.2004;25;0
Ханты-Мансийский автономный округ — Югра;к-422   (37984);2004;Нелесные;60.43194444444444;69.02305555555556;Авиационный мониторинг;н.п. Кама;16.05.2004;27;16.05.2004;88;0
Ханты-Мансийский автономный округ — Югра;к-226   (37985);2004;Нелесные;60.01111111111111;69.865;Авиационный мониторинг;н.п. Лугофилинская;16.05.2004;25;16.05.2004;50;0
Ханты-Мансийский автономный округ — Югра;к-963   (38748);2004;Нелесные;59.55611111111111;67.575;Авиационный мониторинг;н.п. Ильичевка;16.05.2004;36;17.05.2004;77;0
Ханты-Мансийский автономный округ — Югра;к-43   (38749);2004;Нелесные;59.785;68.705;Авиационный мониторинг;н.п. Болчары;16.05.2004;42;16.05.2004;42;0
Ханты-Мансийский автономный округ — Югра;к-596   (38752);2004;Нелесные;59.60111111111111;65.97805555555556;Авиационный мониторинг;н.п. МЕЖДУРЕЧЕНСКИЙ;16.05.2004;33;16.05.2004;33;0
Ханты-Мансийский автономный округ — Югра;к-669   (38754);2004;Нелесные;60.485;69.88388888888889;Авиационный мониторинг;н.п. Заводные;16.05.2004;188;16.05.2004;188;0
Ханты-Мансийский автономный округ — Югра;к-208   (38807);2004;Нелесные;59.58611111111112;67.41388888888889;Авиационный мониторинг;н.п. КОНДИНСКОЕ;16.05.2004;58;16.05.2004;58;0
Ханты-Мансийский автономный округ — Югра;к-28   (38808);2004;Нелесные;61.20805555555556;74.77388888888889;Авиационный мониторинг;н.п. Локосово;16.05.2004;55;16.05.2004;55;0
Ханты-Мансийский автономный округ — Югра;к-165   (38810);2004;Нелесные;60.98111111111111;72.39305555555556;Авиационный мониторинг;н.п. Каркатеевский;16.05.2004;45;18.05.2004;73;0
Ханты-Мансийский автономный округ — Югра;к-768   (38812);2004;Нелесные;61.10305555555556;68.94611111111111;Авиационный мониторинг;н.п. Черемховский;16.05.2004;45;17.05.2004;63;0
Ханты-Мансийский автономный округ — Югра;к-127   (38813);2004;Нелесные;61.16888888888889;69.03111111111112;Авиационный мониторинг;н.п. Софьяньк;16.05.2004;45;16.05.2004;45;0
Ханты-Мансийский автономный округ — Югра;к-726   (38824);2004;Нелесные;59.57611111111112;67.34305555555555;Авиационный мониторинг;н.п. КОНДИНСКОЕ;16.05.2004;90;16.05.2004;90;0
Ханты-Мансийский автономный округ — Югра;к-887   (38873);2004;Нелесные;61.13305555555556;74.76194444444444;Авиационный мониторинг;н.п. Локосово;17.05.2004;58;17.05.2004;58;0
Ханты-Мансийский автономный округ — Югра;к-818   (39270);2004;Нелесные;61.15111111111111;69.43694444444445;Авиационный мониторинг;н.п. Шапша;17.05.2004;42;17.05.2004;42;0
Ханты-Мансийский автономный округ — Югра;к-1010   (39271);2004;Нелесные;61.066944444444445;68.43805555555556;Авиационный мониторинг;н.п. Луговое;17.05.2004;38;18.05.2004;95;0
Ханты-Мансийский автономный округ — Югра;к-971   (39272);2004;Нелесные;60.03305555555556;69.88;Авиационный мониторинг;н.п. Лугофилинская;17.05.2004;48;18.05.2004;166;0
Ханты-Мансийский автономный округ — Югра;к-868   (39514);2004;Нелесные;60.87305555555555;76.05194444444444;Авиационный мониторинг;н.п. Пасол;17.05.2004;97;23.05.2004;217;0
Ханты-Мансийский автономный округ — Югра;к-1064   (39517);2004;Нелесные;61.278055555555554;69.58305555555555;Авиационный мониторинг;н.п. Нялина;17.05.2004;30;18.05.2004;383;0
Ханты-Мансийский автономный округ — Югра;к-976   (39846);2004;Нелесные;61.596944444444446;73.885;Авиационный мониторинг;н.п. Ульт-Ягун;18.05.2004;25;28.05.2004;66;0
Ханты-Мансийский автономный округ — Югра;к-1060   (39848);2004;Нелесные;61.12111111111111;75.47805555555556;Авиационный мониторинг;н.п. Покур;18.05.2004;25;18.05.2004;25;0
Ханты-Мансийский автономный округ — Югра;к-459   (39849);2004;Нелесные;61.12611111111112;75.38305555555554;Авиационный мониторинг;н.п. Ивашкины;18.05.2004;25;25.05.2004;1160;0
Ханты-Мансийский автономный округ — Югра;к-27   (39850);2004;Нелесные;61.25305555555556;74.25694444444444;Авиационный мониторинг;н.п. Касьяновский;18.05.2004;25;18.05.2004;126;0
Ханты-Мансийский автономный округ — Югра;к-350   (39851);2004;Нелесные;61.24611111111111;74.31194444444444;Авиационный мониторинг;н.п. Касьяновский;18.05.2004;25;18.05.2004;25;0
Ханты-Мансийский автономный округ — Югра;к-953   (39852);2004;Нелесные;61.15888888888889;74.72;Авиационный мониторинг;н.п. Локосово;18.05.2004;49;18.05.2004;161;0
Ханты-Мансийский автономный округ — Югра;к-752   (39853);2004;Нелесные;61.14805555555556;74.66388888888889;Авиационный мониторинг;н.п. Локосово;18.05.2004;25;18.05.2004;25;0
Ханты-Мансийский автономный округ — Югра;к-114   (39855);2004;Нелесные;60.903055555555554;76.085;Авиационный мониторинг;н.п. Пасол;18.05.2004;49;18.05.2004;49;0
Ханты-Мансийский автономный округ — Югра;к-727   (39856);2004;Нелесные;60.816944444444445;76.39500000000001;Авиационный мониторинг;н.п. Сартъеган;18.05.2004;49;27.05.2004;424;0
Ханты-Мансийский автономный округ — Югра;к-511   (39857);2004;Нелесные;60.81805555555556;76.32694444444444;Авиационный мониторинг;н.п. Сартъеган;18.05.2004;25;18.05.2004;25;0
Ханты-Мансийский автономный округ — Югра;к-520   (39860);2004;Нелесные;61.105;73.08194444444445;Авиационный мониторинг;н.п. Тангинский;18.05.2004;25;18.05.2004;25;0
Ханты-Мансийский автономный округ — Югра;к-346   (39866);2004;Нелесные;61.02111111111111;72.65;Авиационный мониторинг;н.п. НЕФТЕЮГАНСК;18.05.2004;25;18.05.2004;56;0
Ханты-Мансийский автономный округ — Югра;к-376   (39871);2004;Нелесные;60.95888888888889;70.86888888888888;Авиационный мониторинг;н.п. Совкунины;18.05.2004;30;27.05.2004;51;0
Ханты-Мансийский автономный округ — Югра;к-712   (39874);2004;Нелесные;61.11388888888889;68.54305555555555;Авиационный мониторинг;н.п. Белогорский Затон;18.05.2004;49;20.05.2004;214;0
Ханты-Мансийский автономный округ — Югра;к-345   (39875);2004;Нелесные;61.07194444444445;68.96194444444444;Авиационный мониторинг;н.п. Черемховский;18.05.2004;36;21.05.2004;78;0
Ханты-Мансийский автономный округ — Югра;к-332   (39879);2004;Нелесные;60.95;69.06194444444444;Авиационный мониторинг;н.п. ЗАТОН;18.05.2004;36;18.05.2004;36;0
Ханты-Мансийский автономный округ — Югра;к-1027   (39880);2004;Нелесные;60.89694444444444;69.46694444444445;Авиационный мониторинг;н.п. Сопка;18.05.2004;69;18.05.2004;382;0
Ханты-Мансийский автономный округ — Югра;к-790   (39881);2004;Нелесные;60.88611111111111;69.38194444444444;Авиационный мониторинг;н.п. Сопка;18.05.2004;36;18.05.2004;36;0
Ханты-Мансийский автономный округ — Югра;к-396   (39884);2004;Нелесные;60.515;69.86305555555555;Авиационный мониторинг;н.п. Заводные;18.05.2004;33;18.05.2004;33;0
Ханты-Мансийский автономный округ — Югра;к-19   (39886);2004;Нелесные;60.42305555555555;69.86;Авиационный мониторинг;н.п. Батово;18.05.2004;33;18.05.2004;33;0
Ханты-Мансийский автономный округ — Югра;к-180   (39891);2004;Нелесные;59.598888888888894;66.46194444444444;Авиационный мониторинг;н.п. Юмас;18.05.2004;45;18.05.2004;49;0
Ханты-Мансийский автономный округ — Югра;к-481   (40254);2004;Нелесные;60.89611111111111;69.28111111111112;Авиационный мониторинг;н.п. Мануилово;18.05.2004;140;20.05.2004;478;0
Ханты-Мансийский автономный округ — Югра;к-406   (40255);2004;Нелесные;61.07694444444445;73.36611111111111;Авиационный мониторинг;н.п. Каркатеевы;18.05.2004;199;20.05.2004;281;0
Ханты-Мансийский автономный округ — Югра;к-903   (40256);2004;Нелесные;61.085;72.33;Авиационный мониторинг;н.п. Чеускино;18.05.2004;184;18.05.2004;184;0
Ханты-Мансийский автономный округ — Югра;к-725   (40257);2004;Нелесные;61.16388888888888;70.52694444444444;Авиационный мониторинг;н.п. Алекино;18.05.2004;152;18.05.2004;152;0
Ханты-Мансийский автономный округ — Югра;к-661   (40258);2004;Нелесные;61.14388888888889;69.035;Авиационный мониторинг;н.п. Стар.Тренька;18.05.2004;140;18.05.2004;169;0
Ханты-Мансийский автономный округ — Югра;к-864   (40260);2004;Нелесные;61.07888888888889;69.00805555555556;Авиационный мониторинг;н.п. Черемховский;18.05.2004;150;27.05.2004;337;0
Ханты-Мансийский автономный округ — Югра;к-679   (40261);2004;Нелесные;60.87305555555555;69.20194444444445;Авиационный мониторинг;н.п. Мануилово;18.05.2004;159;18.05.2004;159;0
Ханты-Мансийский автономный округ — Югра;к-928   (40368);2004;Нелесные;60.10888888888889;69.735;Авиационный мониторинг;н.п. Чембакчина;18.05.2004;36;18.05.2004;36;0
Ханты-Мансийский автономный округ — Югра;к-394   (40370);2004;Нелесные;60.87305555555555;75.98;Авиационный мониторинг;н.п. Пасол;18.05.2004;70;18.05.2004;70;0
Ханты-Мансийский автономный округ — Югра;к-762   (40371);2004;Нелесные;60.44111111111111;69.89500000000001;Авиационный мониторинг;н.п.;18.05.2004;36;18.05.2004;36;0
Ханты-Мансийский автономный округ — Югра;к-833   (40372);2004;Нелесные;61.13305555555556;74.91000000000001;Авиационный мониторинг;н.п. Локосово;18.05.2004;61;18.05.2004;61;0
Ханты-Мансийский автономный округ — Югра;к-437   (40373);2004;Нелесные;61.08111111111111;73.015;Авиационный мониторинг;н.п. Тангинский;18.05.2004;48;18.05.2004;48;0
Ханты-Мансийский автономный округ — Югра;к-785   (40374);2004;Нелесные;61.22611111111112;73.92805555555556;Авиационный мониторинг;н.п. Широкова;18.05.2004;55;18.05.2004;55;0
Ханты-Мансийский автономный округ — Югра;к-320   (40375);2004;Нелесные;60.87611111111112;69.44805555555556;Авиационный мониторинг;н.п. Сопка;18.05.2004;36;18.05.2004;36;0
Ханты-Мансийский автономный округ — Югра;к-120   (40376);2004;Нелесные;60.905;69.04305555555555;Авиационный мониторинг;н.п. ЗАТОН;18.05.2004;33;18.05.2004;33;0
Ханты-Мансийский автономный округ — Югра;к-687   (40377);2004;Нелесные;61.28194444444444;72.96694444444445;Авиационный мониторинг;н.п. Сайгатина;18.05.2004;48;01.07.2004;349;0
Ханты-Мансийский автономный округ — Югра;к-569   (40379);2004;Нелесные;61.223055555555554;72.085;Авиационный мониторинг;н.п. Тундрино;18.05.2004;45;18.05.2004;45;0
Ханты-Мансийский автономный округ — Югра;к-496   (40380);2004;Нелесные;60.996944444444445;69.23305555555555;Авиационный мониторинг;н.п. Новокухарский;18.05.2004;69;18.05.2004;69;0
Ханты-Мансийский автономный округ — Югра;к-155   (40381);2004;Нелесные;60.98;68.51194444444444;Авиационный мониторинг;н.п. Ахтинка;18.05.2004;33;18.05.2004;33;0
Ханты-Мансийский автономный округ — Югра;к-280   (40383);2004;Нелесные;61.13;69.14611111111111;Авиационный мониторинг;н.п. Софьяньк;18.05.2004;69;18.05.2004;69;0
Ханты-Мансийский автономный округ — Югра;к-495   (40384);2004;Нелесные;61.095;68.60111111111111;Авиационный мониторинг;н.п. Кирпичный;18.05.2004;33;18.05.2004;33;0
Ханты-Мансийский автономный округ — Югра;к-363   (40386);2004;Нелесные;61.67194444444444;73.66694444444445;Авиационный мониторинг;н.п. ФЕДОРОВСКИЙ;18.05.2004;55;27.05.2004;64;0
Ханты-Мансийский автономный округ — Югра;к-589   (40387);2004;Нелесные;61.35611111111111;69.32305555555556;Авиационный мониторинг;н.п. Пырьях;18.05.2004;107;18.05.2004;107;0
Ханты-Мансийский автономный округ — Югра;к-792   (40388);2004;Нелесные;61.56611111111111;67.96805555555555;Авиационный мониторинг;н.п. Назымка;18.05.2004;33;18.05.2004;33;0
Ханты-Мансийский автономный округ — Югра;к-1063   (40427);2004;Нелесные;60.64305555555556;76.83194444444445;Авиационный мониторинг;н.п. Зайцева-Речка;18.05.2004;55;18.05.2004;55;0
Ханты-Мансийский автономный округ — Югра;к-905   (40429);2004;Нелесные;60.99;76.92888888888889;Авиационный мониторинг;н.п. Савкино;18.05.2004;27;18.05.2004;27;0
Ханты-Мансийский автономный округ — Югра;к-274   (40430);2004;Нелесные;60.9;76.01888888888888;Авиационный мониторинг;н.п. Пасол;18.05.2004;33;18.05.2004;33;0
Ханты-Мансийский автономный округ — Югра;к-738   (40431);2004;Нелесные;61.21;73.98694444444445;Авиационный мониторинг;н.п. Широкова;18.05.2004;36;18.05.2004;152;0
Ханты-Мансийский автономный округ — Югра;к-930   (40432);2004;Нелесные;61.17611111111111;69.54888888888888;Авиационный мониторинг;н.п. Сумкино;18.05.2004;55;23.05.2004;143;0
Ханты-Мансийский автономный округ — Югра;к-664   (40731);2004;Нелесные;61.095;72.26611111111112;Авиационный мониторинг;н.п. Чеускино;19.05.2004;42;19.05.2004;42;0
Ханты-Мансийский автономный округ — Югра;к-1078   (40733);2004;Нелесные;61.235;69.45;Авиационный мониторинг;н.п. Трудовик;19.05.2004;94;20.05.2004;148;0
Ханты-Мансийский автономный округ — Югра;к-177   (40734);2004;Нелесные;61.18111111111111;69.48194444444445;Авиационный мониторинг;н.п. Трудовик;19.05.2004;33;19.05.2004;33;0
Ханты-Мансийский автономный округ — Югра;к-992   (40735);2004;Нелесные;60.97;69.11;Авиационный мониторинг;н.п. ЗАТОН;19.05.2004;33;19.05.2004;33;0
Ханты-Мансийский автономный округ — Югра;к-536   (40833);2004;Нелесные;60.77;76.48611111111111;Авиационный мониторинг;н.п. Октябрьский;19.05.2004;25;19.05.2004;25;0
Ханты-Мансийский автономный округ — Югра;к-820   (40852);2004;Нелесные;61.973055555555554;67.30805555555555;Авиационный мониторинг;н.п. Нов.Карымкары;19.05.2004;100;19.05.2004;100;0
Ханты-Мансийский автономный округ — Югра;к-1071   (40884);2004;Нелесные;61.155;68.94388888888889;Авиационный мониторинг;н.п. Стар.Тренька;19.05.2004;25;19.05.2004;25;0
Ханты-Мансийский автономный округ — Югра;к-9   (40885);2004;Нелесные;61.67611111111111;67.2538888888889;Авиационный мониторинг;н.п. Могилево;19.05.2004;25;20.05.2004;36;0
Ханты-Мансийский автономный округ — Югра;к-676   (41016);2004;Нелесные;61.93111111111111;67.33888888888889;Авиационный мониторинг;н.п. Сосново;20.05.2004;58;20.05.2004;194;0
Ханты-Мансийский автономный округ — Югра;к-549   (41017);2004;Нелесные;60.96388888888889;76.37888888888888;Авиационный мониторинг;н.п. Мысовая-Мега;20.05.2004;25;20.05.2004;25;0
Ханты-Мансийский автономный округ — Югра;к-758   (41018);2004;Нелесные;61.19694444444444;73.05;Авиационный мониторинг;н.п. Сайгатина;20.05.2004;74;23.05.2004;116;0
Ханты-Мансийский автономный округ — Югра;к-149   (41019);2004;Нелесные;60.75611111111111;76.46388888888889;Авиационный мониторинг;н.п. Октябрьский;20.05.2004;25;20.05.2004;25;0
Ханты-Мансийский автономный округ — Югра;к-256   (41020);2004;Нелесные;60.723055555555554;76.56305555555555;Авиационный мониторинг;н.п. Октябрьский;20.05.2004;25;27.05.2004;4571;0
Ханты-Мансийский автономный округ — Югра;к-700   (41023);2004;Нелесные;61.01111111111111;73.525;Авиационный мониторинг;н.п. Невойлокино;20.05.2004;33;23.05.2004;160;0
Ханты-Мансийский автономный округ — Югра;к-33   (41025);2004;Нелесные;60.92805555555555;73.70611111111111;Авиационный мониторинг;н.п. Юган;20.05.2004;59;24.05.2004;377;0
Ханты-Мансийский автономный округ — Югра;к-316   (41026);2004;Нелесные;61.303888888888885;69.83388888888888;Авиационный мониторинг;н.п. Майки;20.05.2004;88;20.05.2004;136;0
Ханты-Мансийский автономный округ — Югра;к-235   (41027);2004;Нелесные;61.035;72.515;Авиационный мониторинг;н.п. Каркатеевский;20.05.2004;104;23.05.2004;2422;0
Ханты-Мансийский автономный округ — Югра;к-558   (41030);2004;Нелесные;61.053888888888885;71.67305555555556;Авиационный мониторинг;н.п. Сатарино;20.05.2004;36;25.05.2004;1252;0
Ханты-Мансийский автономный округ — Югра;к-200   (41031);2004;Нелесные;61.02611111111111;71.63694444444445;Авиационный мониторинг;н.п. Сатарино;20.05.2004;36;20.05.2004;36;0
Ханты-Мансийский автономный округ — Югра;к-778   (41032);2004;Нелесные;61.14305555555556;68.22305555555556;Авиационный мониторинг;н.п. Богдашка;20.05.2004;161;22.05.2004;324;0
Ханты-Мансийский автономный округ — Югра;к-1053   (41035);2004;Нелесные;61.09;68.37305555555555;Авиационный мониторинг;н.п. Троица;20.05.2004;55;22.05.2004;2181;0
Ханты-Мансийский автономный округ — Югра;к-534   (41036);2004;Нелесные;61.03611111111111;68.49;Авиационный мониторинг;н.п. Луговое;20.05.2004;104;20.05.2004;147;0
Ханты-Мансийский автономный округ — Югра;к-157   (41189);2004;Нелесные;61.07805555555556;73.835;Авиационный мониторинг;н.п. Чалтымово;20.05.2004;225;20.05.2004;225;0
Ханты-Мансийский автономный округ — Югра;к-64   (41191);2004;Нелесные;61.155;69.11805555555554;Авиационный мониторинг;н.п. Софьяньк;20.05.2004;90;20.05.2004;121;0
Ханты-Мансийский автономный округ — Югра;к-68   (41221);2004;Нелесные;60.65694444444444;76.83805555555556;Авиационный мониторинг;н.п. Зайцева-Речка;20.05.2004;55;20.05.2004;55;0
Ханты-Мансийский автономный округ — Югра;к-240   (41222);2004;Нелесные;60.13805555555555;69.53111111111112;Авиационный мониторинг;н.п. Ярка;20.05.2004;25;20.05.2004;25;0
